ringnr;recapture;capture_method;Sex;Age;age_nestling;day;month;year;time_hour;time_min;time_ringing;location;broodID;xCoord;yCoord;Wing;method_wing;P1;P8;Tarsus;tail;weight;Fat;Muscle;Bill_length;Bill_width;Bill_height;ringer;ring_owner;owner;salivary_swap;sex_genetics
N   630173;recapture;nestbox;0;1;7;19;7;2022;11;51;;Furkapass;Furka12_22a;675301;158817;NA;;4.6;NA;16.2;NA;21.8;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630173;recapture;nestbox;0;1;17;29;7;2022;10;43;;Furkapass;Furka12_22a;675301;158817;78;;NA;52;23.7;NA;41.4;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630173;recapture;nestbox;0;1;17;29;7;2022;10;43;;Furkapass;Furka12_22a;675301;158817;78;;NA;52;23.7;NA;41.4;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630173;recapture;nestbox;0;1;10;22;7;2022;11;18;;Furkapass;Furka12_22a;675301;158817;NA;;17.1;NA;21.1;NA;29.8;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630173;recapture;nestbox;0;1;10;22;7;2022;11;18;;Furkapass;Furka12_22a;675301;158817;NA;;17.1;NA;21.1;NA;29.8;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630173;recapture;nestbox;0;1;20;1;8;2022;11;49;;Furkapass;Furka12_22a;675301;158817;90;;NA;64;22.8;NA;45.7;NA;NA;NA;NA;NA;CN;SD;SOI;yes;M
N   630173;recapture;nestbox;0;1;20;1;8;2022;11;49;;Furkapass;Furka12_22a;675301;158817;90;;NA;64;22.8;NA;45.7;NA;NA;NA;NA;NA;CN;SD;SOI;yes;M
N   630173;first capture;nestbox;0;1;2;14;7;2022;13;45;;Furkapass;Furka12_22a;675301;158817;NA;;NA;NA;NA;NA;5.6;NA;NA;NA;NA;NA;SD;SD;SOI;no;M
N   630173;first capture;nestbox;0;1;2;14;7;2022;13;45;;Furkapass;Furka12_22a;675301;158817;NA;;NA;NA;NA;NA;5.6;NA;NA;NA;NA;NA;SD;SD;SOI;no;M
N   630173;recapture;nestbox;0;1;13;25;7;2022;11;50;;Furkapass;Furka12_22a;675301;158817;NA;;33.1;NA;22.6;NA;34.7;NA;NA;NA;NA;NA;CN;SD;SOI;yes;M
N   630173;recapture;nestbox;0;1;13;25;7;2022;11;50;;Furkapass;Furka12_22a;675301;158817;NA;;33.1;NA;22.6;NA;34.7;NA;NA;NA;NA;NA;CN;SD;SOI;yes;M
N   630174;first capture;nestbox;0;1;17;26;7;2022;15;30;;Jenatschhütte;Jenatsch5_22b;775350;155681;80;;NA;NA;22.6;NA;39;NA;NA;NA;NA;NA;SD;SD;SOI;yes;M
N   630174;first capture;nestbox;0;1;17;26;7;2022;15;30;;Jenatschhütte;Jenatsch5_22b;775350;155681;80;;NA;NA;22.6;NA;39;NA;NA;NA;NA;NA;SD;SD;SOI;yes;M
N   630175;first capture;nestbox;0;1;17;26;7;2022;15;35;;Jenatschhütte;Jenatsch5_22b;775350;155681;75;;NA;NA;23.5;NA;37;NA;NA;NA;NA;NA;FK;SD;SOI;yes;M
N   630176;first capture;nestbox;0;1;17;26;7;2022;15;40;;Jenatschhütte;Jenatsch5_22b;775350;155681;80.5;;NA;NA;23.2;NA;42;NA;NA;NA;NA;NA;SD;SD;SOI;yes;M
N   630177;recapture;nestbox;0;1;11;25;7;2022;12;5;;Furkapass;Furka12_22a;675301;158817;NA;;23.8;NA;21.3;NA;25.5;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630177;recapture;nestbox;0;1;8;22;7;2022;11;26;;Furkapass;Furka12_22a;675301;158817;NA;;9.1;NA;19.1;NA;21.9;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630177;recapture;nestbox;0;1;18;1;8;2022;12;3;;Furkapass;Furka12_22a;675301;158817;84;;NA;57;22.7;NA;39.9;NA;NA;NA;NA;NA;CN;SD;SOI;yes;M
N   630177;recapture;nestbox;0;1;5;19;7;2022;11;54;;Furkapass;Furka12_22a;675301;158817;NA;;NA;NA;13.6;NA;13.2;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630177;recapture;nestbox;0;1;15;29;7;2022;10;47;;Furkapass;Furka12_22a;675301;158817;69.5;;NA;44.5;22.9;NA;35.4;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630177;first capture;nestbox;0;1;0;14;7;2022;13;49;;Furkapass;Furka12_22a;675301;158817;NA;;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;SD;SD;SOI;no;M
N   630178;recapture;nestbox;0;1;7;22;7;2022;11;30;;Furkapass;Furka12_22a;675301;158817;NA;;5.3;NA;17.8;NA;29.6;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630178;recapture;nestbox;0;1;14;29;7;2022;10;58;;Furkapass;Furka12_22a;675301;158817;65;;NA;39.5;22.7;NA;32.9;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630178;recapture;nestbox;0;1;10;25;7;2022;11;48;;Furkapass;Furka12_22a;675301;158817;NA;;18.1;NA;21.4;NA;25;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630178;recapture;nestbox;0;1;17;1;8;2022;12;8;;Furkapass;Furka12_22a;675301;158817;76.5;;NA;49;23.4;NA;40.2;NA;NA;NA;NA;NA;CN;SD;SOI;yes;M
N   630178;first capture;nestbox;0;1;4;19;7;2022;11;39;;Furkapass;Furka12_22a;675301;158817;NA;;NA;NA;11.8;NA;10.1;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630179;recapture;nestbox;0;1;6;22;7;2022;11;5;;Furkapass;Furka31_22a;675296;158848;NA;;3.9;NA;16;NA;19.1;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630179;recapture;nestbox;0;1;13;29;7;2022;11;14;;Furkapass;Furka31_22a;675296;158848;59.5;;33.7;36;22.5;NA;32.9;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630179;first capture;nestbox;0;1;3;19;7;2022;13;25;;Furkapass;Furka31_22a;675296;158848;NA;;NA;NA;11.1;NA;9.3;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630179;recapture;nestbox;0;1;16;1;8;2022;12;21;;Furkapass;Furka31_22a;675296;158848;75;;49;NA;23.1;NA;35;NA;NA;NA;NA;NA;CN;SD;SOI;yes;M
N   630179;recapture;nestbox;0;1;9;25;7;2022;11;5;;Furkapass;Furka31_22a;675296;158848;NA;;14.5;NA;20.2;NA;25.4;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630180;recapture;nestbox;0;1;13;29;7;2022;11;23;;Furkapass;Furka31_22a;675296;158848;61.5;;33.6;35.5;22.8;NA;34.2;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630180;first capture;nestbox;0;1;3;19;7;2022;13;17;;Furkapass;Furka31_22a;675296;158848;NA;;NA;NA;10.6;NA;8.9;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630180;recapture;nestbox;0;1;16;1;8;2022;12;26;;Furkapass;Furka31_22a;675296;158848;76;;48.5;NA;22.7;NA;36.8;NA;NA;NA;NA;NA;CN;SD;SOI;yes;M
N   630180;recapture;nestbox;0;1;9;25;7;2022;11;11;;Furkapass;Furka31_22a;675296;158848;NA;;14.2;NA;20.2;NA;28.4;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630180;recapture;nestbox;0;1;6;22;7;2022;10;59;;Furkapass;Furka31_22a;675296;158848;NA;;3;NA;16.1;NA;19.1;NA;NA;NA;NA;NA;CN;SD;SOI;no;M
N   630181;recapture;nestbox;0;1;15;1;8;2022;12;30;;Furkapass;Furka31_22a;675296;158848;72.5;;47;NA;22.2;NA;33.7;NA;NA;NA;NA;NA;CN;SD;SOI;no;F
N   630181;first capture;nestbox;0;1;2;19;7;2022;13;21;;Furkapass;Furka31_22a;675296;158848;NA;;NA;NA;9.6;NA;7.5;NA;NA;NA;NA;NA;CN;SD;SOI;no;F
N   630181;recapture;nestbox;0;1;5;22;7;2022;11;3;;Furkapass;Furka31_22a;675296;158848;NA;;2.5;NA;14.5;NA;15.6;NA;NA;NA;NA;NA;CN;SD;SOI;no;F
N   630181;recapture;nestbox;0;1;8;25;7;2022;11;18;;Furkapass;Furka31_22a;675296;158848;NA;;11.5;NA;18.9;NA;24.7;NA;NA;NA;NA;NA;CN;SD;SOI;no;F
N   630181;recapture;nestbox;0;1;12;29;7;2022;11;28;;Furkapass;Furka31_22a;675296;158848;57.5;;30.9;NA;22.1;NA;30.8;NA;NA;NA;NA;NA;CN;SD;SOI;no;F
N   630201;first capture;white mistnet;1;4;NA;12;3;2021;7;56;;Tiefenbach;;678403;160664;121.5;;NA;95.5;21.8;NA;37.5;2;2;10.6;NA;NA;IZ;IZ;SOI;yes;M
N   630202;first capture;white mistnet;2;4;NA;12;3;2021;7;56;;Tiefenbach;;678403;160664;116.5;;NA;91;22.8;NA;38;2;2;11.9;NA;NA;IZ;IZ;SOI;yes;F
N   630203;first capture;white mistnet;1;4;NA;12;3;2021;8;0;;Tiefenbach;;678403;160664;121;;NA;95;21.6;NA;37.5;NA;NA;10.9;NA;NA;IZ;IZ;SOI;yes;M
N   630204;first capture;white mistnet;1;4;NA;12;3;2021;8;7;;Tiefenbach;;678403;160664;123;;NA;97;22.8;NA;37;1;2;11.7;NA;NA;IZ;IZ;SOI;yes;NA
N   630205;first capture;white mistnet;2;4;NA;12;3;2021;8;10;;Tiefenbach;;678403;160664;115;;NA;91;22.6;NA;37;3;2;10.7;NA;NA;IZ;IZ;SOI;yes;F
N   630206;first capture;white mistnet;2;4;NA;12;3;2021;8;21;;Tiefenbach;;678403;160664;119;;NA;93.5;22.9;NA;39.5;2;2;11.6;NA;NA;IZ;IZ;SOI;yes;M
N   630207;first capture;white mistnet;1;4;NA;12;3;2021;8;43;;Tiefenbach;;678403;160664;121;;NA;95;22.8;NA;42;2;2;11.5;NA;NA;IZ;IZ;SOI;yes;NA
N   630208;first capture;white mistnet;2;4;NA;12;3;2021;8;43;;Tiefenbach;;678403;160664;120;;NA;93;22.8;NA;39;3;2;11.7;NA;NA;SD;IZ;SOI;yes;F
N   630209;first capture;white mistnet;2;4;NA;12;3;2021;8;55;;Tiefenbach;;678403;160664;119;;NA;92.5;22.9;NA;38;3;2;11.2;NA;NA;SD;IZ;SOI;yes;NA
N   630210;first capture;white mistnet;1;4;NA;12;3;2021;8;55;;Tiefenbach;;678403;160664;120;;NA;96.5;21.3;NA;39.5;2;2;10.8;NA;NA;IZ;IZ;SOI;yes;M
N   630211;first capture;white mistnet;1;4;NA;12;3;2021;9;1;;Tiefenbach;;678403;160664;122;;NA;95;23.3;NA;37;2;2;11.7;NA;NA;SD;IZ;SOI;yes;M
N   630211;recapture;whoosh net;;4;NA;2;5;2021;9;35;;Tiefenbach;;678403;160664;124;;NA;96;23;NA;36;1;2;11.7;7.2;7.6;CN;SD;SOI;no;M
N   630212;first capture;white mistnet;0;4;NA;12;3;2021;9;4;;Tiefenbach;;678403;160664;120;;NA;96;22.9;NA;35;2;2;10.5;NA;NA;IZ;IZ;SOI;yes;M
N   630213;recapture;whoosh net;;4;NA;8;4;2021;9;50;;Tiefenbach;;678403;160664;NA;;NA;NA;NA;NA;38;1;2;NA;NA;NA;SD;SD;SOI;no;M
N   630213;first capture;white mistnet;1;4;NA;12;3;2021;9;50;;Tiefenbach;;678403;160664;123;;NA;98;24;NA;45.5;2;2;11.5;NA;NA;IZ;IZ;SOI;yes;M
N   630214;recapture;whoosh net;;4;NA;2;5;2021;13;20;;Tiefenbach;;678403;160664;117;;NA;90.5;21.4;NA;34.5;1;2;11.2;7;7;SD;SD;SOI;no;M
N   630214;first capture;white mistnet;0;4;NA;12;3;2021;10;22;;Tiefenbach;;678403;160664;118;;NA;93;21.7;NA;35.5;3;2;11.1;NA;NA;IZ;IZ;SOI;yes;M
N   630215;first capture;white mistnet;1;4;NA;12;3;2021;10;41;;Tiefenbach;;678403;160664;123;;NA;96;23;NA;40.5;3;2;11.3;NA;NA;SD;IZ;SOI;yes;M
N   630216;first capture;white mistnet;1;4;NA;12;3;2021;10;58;;Tiefenbach;;678403;160664;126.5;;NA;100.5;22.6;NA;34.5;1;2;10.7;NA;NA;CN;IZ;SOI;yes;M
N   630217;first capture;white mistnet;1;4;NA;12;3;2021;10;59;;Tiefenbach;;678403;160664;120;;NA;94;23;NA;40;2;2;11.1;NA;NA;IZ;IZ;SOI;yes;M
N   630218;first capture;white mistnet;1;4;NA;12;3;2021;11;6;;Tiefenbach;;678403;160664;123;;NA;97;22.9;NA;40;3;2;12;NA;NA;IZ;IZ;SOI;yes;M
N   630219;first capture;white mistnet;0;4;NA;12;3;2021;11;11;;Tiefenbach;;678403;160664;119;;NA;95;23.4;NA;37;2;2;11;NA;NA;CN;IZ;SOI;yes;F
N   630220;first capture;white mistnet;1;4;NA;12;3;2021;11;51;;Tiefenbach;;678403;160664;124;;NA;97;22.3;NA;43;1;2;11.4;NA;NA;CN;IZ;SOI;no;NA
N   630221;first capture;white mistnet;0;4;NA;15;3;2021;10;10;;Nante;;690695;152614;122;;NA;NA;NA;NA;39.5;1;1;NA;NA;NA;IZ;IZ;SOI;yes;M
N   630222;first capture;white mistnet;2;4;NA;15;3;2021;10;10;;Nante;;690695;152614;117.5;;NA;NA;NA;NA;37;2;2;NA;NA;NA;IZ;IZ;SOI;yes;F
N   630223;first capture;white mistnet;2;4;NA;15;3;2021;10;10;;Nante;;690695;152614;116.5;;NA;NA;NA;NA;35.5;2;2;NA;NA;NA;IZ;IZ;SOI;yes;F
N   630224;first capture;white mistnet;0;4;NA;15;3;2021;10;10;;Nante;;690695;152614;120.5;;NA;NA;NA;NA;40.5;2;2;NA;NA;NA;IZ;IZ;SOI;yes;M
N   630225;first capture;white mistnet;0;4;NA;15;3;2021;10;10;;Nante;;690695;152614;124;;NA;NA;NA;NA;41;2;2;NA;NA;NA;IZ;IZ;SOI;yes;M
N   630226;first capture;white mistnet;0;4;NA;15;3;2021;10;10;;Nante;;690695;152614;120.5;;NA;NA;NA;NA;39;3;2;NA;NA;NA;IZ;IZ;SOI;yes;M
N   630227;first capture;white mistnet;0;4;NA;15;3;2021;10;10;;Nante;;690695;152614;120;;NA;NA;NA;NA;41;3;2;NA;NA;NA;IZ;IZ;SOI;yes;M
N   630228;first capture;white mistnet;0;4;NA;15;3;2021;10;10;;Nante;;690695;152614;116.5;;NA;NA;NA;NA;38.5;2;2;NA;NA;NA;IZ;IZ;SOI;yes;F
N   630229;first capture;white mistnet;0;4;NA;15;3;2021;10;10;;Nante;;690695;152614;120;;NA;NA;NA;NA;38.5;2;2;NA;NA;NA;IZ;IZ;SOI;yes;F
N   630230;first capture;white mistnet;0;4;NA;15;3;2021;10;10;;Nante;;690695;152614;118;;NA;NA;NA;NA;38.5;2;2;NA;NA;NA;IZ;IZ;SOI;yes;F
N   630231;first capture;white mistnet;0;4;NA;15;3;2021;10;25;;Nante;;690695;152614;117.5;;NA;NA;NA;NA;38;3;2;NA;NA;NA;IZ;IZ;SOI;yes;M
N   630232;first capture;white mistnet;0;4;NA;15;3;2021;10;36;;Nante;;690695;152614;121;;NA;NA;NA;NA;38.5;2;2;NA;NA;NA;IZ;IZ;SOI;yes;M
N   630233;first capture;white mistnet;1;4;NA;15;3;2021;10;36;;Nante;;690695;152614;121;;NA;NA;NA;NA;40;2;2;NA;NA;NA;IZ;IZ;SOI;yes;M
N   630234;first capture;white mistnet;0;4;NA;15;3;2021;10;44;;Nante;;690695;152614;120;;NA;NA;NA;NA;42;2;2;NA;NA;NA;IZ;IZ;SOI;yes;M
N   630235;first capture;white mistnet;0;4;NA;15;3;2021;10;50;;Nante;;690695;152614;120.5;;NA;NA;NA;NA;37;3;2;NA;NA;NA;IZ;IZ;SOI;yes;M
N   630236;first capture;white mistnet;1;4;NA;15;3;2021;10;50;;Nante;;690695;152614;122.5;;NA;NA;NA;NA;37.5;2;2;NA;NA;NA;IZ;IZ;SOI;yes;M
N   630237;first capture;white mistnet;1;4;NA;15;3;2021;10;50;;Nante;;690695;152614;123;;NA;NA;NA;NA;36;1;2;NA;NA;NA;IZ;IZ;SOI;yes;M
N   630238;first capture;white mistnet;2;4;NA;15;3;2021;11;0;;Nante;;690695;152614;116;;NA;NA;NA;NA;37;3;2;NA;NA;NA;IZ;IZ;SOI;yes;NA
N   630239;first capture;white mistnet;0;4;NA;15;3;2021;11;0;;Nante;;690695;152614;120;;NA;NA;NA;NA;37.5;2;2;NA;NA;NA;IZ;IZ;SOI;yes;F
N   630240;first capture;white mistnet;1;4;NA;15;3;2021;11;10;;Nante;;690695;152614;121;;NA;NA;NA;NA;40;2;2;NA;NA;NA;IZ;IZ;SOI;yes;M
N   630241;first capture;white mistnet;2;4;NA;15;3;2021;11;16;;Nante;;690695;152614;117;;NA;NA;NA;NA;37;3;2;NA;NA;NA;IZ;IZ;SOI;yes;NA
N   630242;first capture;white mistnet;1;4;NA;15;3;2021;11;16;;Nante;;690695;152614;121;;NA;NA;NA;NA;39;3;2;NA;NA;NA;IZ;IZ;SOI;yes;M
N   630243;first capture;white mistnet;1;4;NA;15;3;2021;11;30;;Nante;;690695;152614;126;;NA;NA;23.3;NA;40;3;2;10.9;NA;NA;IZ;IZ;SOI;yes;M
N   630244;first capture;white mistnet;1;4;NA;15;3;2021;11;54;;Nante;;690695;152614;124;;NA;96;23.2;NA;39;2;2;10.7;NA;NA;IZ;IZ;SOI;yes;M
N   630245;first capture;white mistnet;1;4;NA;15;3;2021;12;7;;Nante;;690695;152614;123;;NA;97;23.2;NA;37.5;1;2;11.3;NA;NA;IZ;IZ;SOI;yes;NA
N   630246;first capture;white mistnet;0;4;NA;15;3;2021;12;34;;Nante;;690695;152614;120;;NA;94;23.9;NA;38;2;2;11.4;NA;NA;IZ;IZ;SOI;yes;F
N   630247;first capture;white mistnet;2;4;NA;15;3;2021;13;0;;Nante;;690695;152614;119.5;;NA;92.5;22.4;NA;39;3;2;10.8;NA;NA;IZ;IZ;SOI;yes;F
N   630248;first capture;white mistnet;1;4;NA;15;3;2021;13;20;;Nante;;690695;152614;121;;NA;101.5;23.8;NA;39;1;2;11.5;NA;NA;IZ;IZ;SOI;yes;M
N   630249;first capture;white mistnet;1;4;NA;15;3;2021;13;25;;Nante;;690695;152614;125;;NA;98.5;23.8;NA;39.5;2;2;11;NA;NA;IZ;IZ;SOI;yes;M
N   630251;first capture;white mistnet;1;4;NA;15;3;2021;14;7;;Nante;;690695;152614;121.5;;NA;94.5;21.5;NA;36.5;2;2;11.3;NA;NA;IZ;IZ;SOI;yes;M
N   630252;first capture;white mistnet;0;4;NA;9;1;2022;12;4;;Corviglia;;782760;153473;121;;NA;94.5;23.1;NA;49;5;2;11;7.1;7.5;SD;SD;SOI;yes;M
N   630253;first capture;white mistnet;0;4;NA;9;1;2022;12;10;;Corviglia;;782760;153473;125;;NA;96;22.3;NA;NA;4;2;11.4;7.1;7.9;SD;SD;SOI;yes;M
N   630254;first capture;white mistnet;0;4;NA;9;1;2022;13;1;;Corviglia;;782760;153473;120.5;;NA;94.5;23.5;NA;NA;5;2;11.5;7.8;7.2;SD;SD;SOI;yes;M
N   630255;first capture;white mistnet;0;4;NA;9;1;2022;13;1;;Corviglia;;782760;153473;125;;NA;98;23.7;NA;NA;4;2;11.6;8.2;8.3;IZ;SD;SOI;yes;M
N   630301;first capture;white mistnet;2;4;NA;21;1;2021;11;38;;Nante;;690695;152614;117.5;;NA;93.5;22.7;NA;41;3;2;11.3;8;8.4;IZ;IZ;SOI;yes;F
N   630302;first capture;white mistnet;;4;NA;21;1;2021;11;43;;Nante;;690695;152614;126;;NA;94.5;23.4;NA;43;3;2;11.1;8;8.3;SD;IZ;SOI;yes;M
N   630303;first capture;white mistnet;1;4;NA;21;1;2021;11;45;;Nante;;690695;152614;120;;NA;92;23.3;NA;41.5;3;2;11.3;8;7.9;IZ;IZ;SOI;yes;M
N   630304;first capture;white mistnet;;4;NA;21;1;2021;11;59;;Nante;;690695;152614;118.5;;NA;93;23.3;NA;37;1;2;10.9;8.2;7.9;IZ;IZ;SOI;yes;F
N   630306;first capture;white mistnet;2;4;NA;21;1;2021;11;59;;Nante;;690695;152614;115.5;;NA;90.5;23.4;NA;38;3;2;11.4;7.9;7.8;IZ;IZ;SOI;yes;F
N   630307;first capture;white mistnet;1;4;NA;21;1;2021;11;59;;Nante;;690695;152614;122;;NA;95.5;22.7;NA;41;2;2;11.4;7.9;7.8;IZ;IZ;SOI;yes;M
N   630308;first capture;white mistnet;;4;NA;21;1;2021;11;59;;Nante;;690695;152614;120;;NA;93;23.5;NA;49.5;3;2;11.6;7.9;8;SD;IZ;SOI;yes;F
N   630310;first capture;white mistnet;;4;NA;21;1;2021;13;13;;Nante;;690695;152614;118;;NA;92;22.9;NA;43.5;2;2;10.6;7.6;7.4;SD;IZ;SOI;yes;F
N   630311;first capture;white mistnet;1;4;NA;21;1;2021;13;40;;Nante;;690695;152614;121.5;;NA;95.5;24;NA;45;3;2;11.1;8;7.7;IZ;IZ;SOI;yes;NA
N   630312;first capture;white mistnet;;4;NA;21;1;2021;14;8;;Nante;;690695;152614;120;;NA;94.5;24;NA;44;4;2;11.4;8.4;8.5;IZ;IZ;SOI;yes;F
N   630313;first capture;white mistnet;2;4;NA;23;1;2021;9;38;;Distelboden;;664264;180276;117;;NA;92;22.8;NA;39;3;2;11;7.8;8;IZ;IZ;SOI;yes;F
N   630314;first capture;white mistnet;1;4;NA;23;1;2021;9;40;;Distelboden;;664264;180276;122;;NA;97;23.9;NA;48;3;2;11.7;8;8.5;IZ;IZ;SOI;yes;M
N   630314;first capture;white mistnet;1;4;NA;23;1;2021;9;40;;Distelboden;;664264;180276;122;;NA;97;23.9;NA;48;3;2;11.7;8;8.5;IZ;IZ;SOI;yes;M
N   630314;recapture;white mistnet;;4;NA;6;4;2021;11;0;;Distelboden;;664264;180276;122;;NA;95;23.6;NA;38.5;1;2;11.9;7.6;8;CN;SD;SOI;yes;M
N   630314;recapture;white mistnet;;4;NA;6;4;2021;11;0;;Distelboden;;664264;180276;122;;NA;95;23.6;NA;38.5;1;2;11.9;7.6;8;CN;SD;SOI;yes;M
N   630315;first capture;white mistnet;2;4;NA;23;1;2021;9;42;;Distelboden;;664264;180276;116.5;;NA;91;23;NA;43.5;5;2;11.8;8.2;8;IZ;IZ;SOI;yes;F
N   630316;first capture;white mistnet;1;4;NA;23;1;2021;9;42;;Distelboden;;664264;180276;125;;NA;98;23.6;NA;42;3;2;11.3;7.9;8;IZ;IZ;SOI;yes;M
N   630317;first capture;white mistnet;2;4;NA;23;1;2021;9;54;;Distelboden;;664264;180276;117;;NA;92.5;23.5;NA;46;5;2;11.8;8.7;8.2;IZ;IZ;SOI;yes;F
N   630318;first capture;white mistnet;2;4;NA;23;1;2021;9;54;;Distelboden;;664264;180276;118;;NA;91;23;NA;42;2;2;11.6;8.2;7.9;IZ;IZ;SOI;yes;F
N   630318;recapture;whoosh net;;4;NA;8;4;2021;11;12;;Tiefenbach;;678403;160664;117;;NA;90;23;NA;38.5;3;2;11.3;7.2;7.1;SD;SD;SOI;no;F
N   630319;first capture;white mistnet;1;4;NA;23;1;2021;9;57;;Distelboden;;664264;180276;122;;NA;97.5;23.5;NA;50;4;2;11.6;8.6;8.2;IZ;IZ;SOI;yes;M
N   630320;first capture;white mistnet;1;4;NA;23;1;2021;10;4;;Distelboden;;664264;180276;121.5;;NA;95.5;23.2;NA;46;4;2;11.1;8.1;7.9;IZ;IZ;SOI;yes;M
N   630321;first capture;white mistnet;0;4;NA;23;1;2021;10;4;;Distelboden;;664264;180276;121;;NA;94;23;NA;51;5;2;11.1;8.3;8.8;IZ;IZ;SOI;yes;F
N   630322;first capture;white mistnet;2;4;NA;23;1;2021;10;12;;Distelboden;;664264;180276;118;;NA;92.5;22.8;NA;49;5;2;11.3;8.2;8.1;IZ;IZ;SOI;yes;F
N   630323;first capture;white mistnet;2;4;NA;23;1;2021;10;22;;Distelboden;;664264;180276;120;;NA;95;23.5;NA;40;2;2;11.9;8.4;8;IZ;IZ;SOI;yes;F
N   630324;first capture;white mistnet;1;4;NA;23;1;2021;10;22;;Distelboden;;664264;180276;122.5;;NA;96.5;23.3;NA;46;4;2;11.5;8;7.8;IZ;IZ;SOI;yes;M
N   630325;first capture;white mistnet;2;4;NA;23;1;2021;10;22;;Distelboden;;664264;180276;116.5;;NA;90.5;23.2;NA;41;3;2;11.5;8.3;7.9;IZ;IZ;SOI;yes;F
N   630326;first capture;white mistnet;1;4;NA;23;1;2021;10;29;;Distelboden;;664264;180276;123;;NA;98.5;25.2;NA;41;3;2;10.8;8.2;8;IZ;IZ;SOI;yes;M
N   630327;first capture;white mistnet;1;4;NA;23;1;2021;10;34;;Distelboden;;664264;180276;122.5;;NA;97;23.8;NA;44.5;3;2;11.6;8.3;8.3;IZ;IZ;SOI;yes;M
N   630328;first capture;white mistnet;2;4;NA;23;1;2021;10;40;;Distelboden;;664264;180276;116.5;;NA;91;21;NA;40;4;2;11;8.3;8;IZ;IZ;SOI;yes;F
N   630329;first capture;white mistnet;1;4;NA;23;1;2021;10;40;;Distelboden;;664264;180276;122;;NA;95;24.1;NA;43.5;3;2;11.1;8.1;8;IZ;IZ;SOI;yes;M
N   630330;first capture;white mistnet;2;4;NA;23;1;2021;10;43;;Distelboden;;664264;180276;117;;NA;93;22.9;NA;43;4;2;11;8.2;8;IZ;IZ;SOI;no;NA
N   630332;first capture;white mistnet;0;4;NA;23;1;2021;10;58;;Distelboden;;664264;180276;120.5;;NA;94;23.8;NA;37;0;1;10.7;8;8;IZ;IZ;SOI;yes;M
N   630333;first capture;white mistnet;1;4;NA;23;1;2021;10;58;;Distelboden;;664264;180276;122;;NA;96.5;24;NA;48;3;2;11;8.3;8.5;IZ;IZ;SOI;yes;M
N   630334;first capture;white mistnet;0;4;NA;23;1;2021;11;6;;Distelboden;;664264;180276;119.5;;NA;94.5;22.5;NA;47;5;2;11.5;8.2;7.9;IZ;IZ;SOI;yes;F
N   630335;first capture;white mistnet;1;4;NA;23;1;2021;11;8;;Distelboden;;664264;180276;118;;NA;91.5;21.2;NA;39;4;2;11.2;7.8;7.7;IZ;IZ;SOI;yes;M
N   630336;first capture;white mistnet;1;4;NA;23;1;2021;11;10;;Distelboden;;664264;180276;120;;NA;94.5;23.8;NA;42.5;4;2;11.2;8;7.9;IZ;IZ;SOI;yes;M
N   630337;first capture;white mistnet;1;4;NA;23;1;2021;11;15;;Distelboden;;664264;180276;122;;NA;97;24;NA;53;5;3;10.8;8.1;8.4;IZ;IZ;SOI;yes;M
N   630338;first capture;white mistnet;1;4;NA;23;1;2021;11;19;;Distelboden;;664264;180276;120;;NA;94.5;22.5;NA;43.5;4;2;NA;NA;NA;IZ;IZ;SOI;yes;M
N   630339;first capture;white mistnet;1;4;NA;23;1;2021;11;19;;Distelboden;;664264;180276;123;;NA;98.5;NA;NA;45.5;3;2;NA;NA;NA;IZ;IZ;SOI;yes;M
N   630340;first capture;white mistnet;1;4;NA;23;1;2021;11;28;;Distelboden;;664264;180276;126;;NA;99;24;NA;48;5;2;12;8.3;8.4;IZ;IZ;SOI;yes;M
N   630341;first capture;white mistnet;2;4;NA;23;1;2021;11;28;;Distelboden;;664264;180276;114;;NA;89;NA;NA;43;5;2;NA;NA;NA;IZ;IZ;SOI;yes;F
N   630342;first capture;white mistnet;2;4;NA;23;1;2021;11;28;;Distelboden;;664264;180276;116;;NA;91;NA;NA;39;4;2;NA;NA;NA;IZ;IZ;SOI;yes;NA
